#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
305967:6351,10/31/17 16:08:26,32,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v4,0.011124217,0.010507825
306029:6355,11/01/17 18:28:41,32,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.011153950,0.009157238
306030:6355,11/01/17 18:41:57,110,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.038360904,0.034967629
306036:6356,11/01/17 22:43:47,4,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.001396019,0.000072865
306037:6356,11/01/17 22:46:26,44,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.015370796,0.012206880
306038:6356,11/01/17 23:06:46,138,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.048166785,0.044162104
306041:6356,11/02/17 00:07:18,320,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.107522656,0.100003850
306042:6356,11/02/17 02:14:22,365,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.106023825,0.100185074
306048:6356,11/02/17 04:39:06,136,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.034464827,0.032036620
306049:6356,11/02/17 05:33:33,358,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.078872655,0.075297556
306051:6356,11/02/17 08:00:13,415,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.072669368,0.070670052
306091:6358,11/02/17 18:43:55,198,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.065433372,0.060611342
306092:6358,11/02/17 20:04:27,972,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.235038926,0.220128194
306095:6358,11/03/17 02:42:56,300,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.050435816,0.049130689
306121:6360,11/03/17 13:15:57,91,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.031758830,0.028670528
306122:6360,11/03/17 13:53:17,127,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.044337089,0.040636078
306125:6360,11/03/17 14:46:12,2964,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.581028780,0.560771797
306126:6360,11/04/17 10:14:24,497,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.030334921,0.029717428
306134:6362,11/04/17 17:39:47,24,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.008375497,0.006957271
306135:6362,11/04/17 17:52:01,1095,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.349232517,0.329516189
306138:6362,11/05/17 01:32:21,1298,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.218013924,0.211381092
306139:6362,11/05/17 10:17:58,1112,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.103464849,0.101514714
306153:6364,11/06/17 02:35:56,83,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.028946871,0.026435393
306154:6364,11/06/17 03:10:19,1213,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.362250840,0.334755794
306155:6364,11/06/17 11:12:05,1440,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.225439982,0.219491926
306169:6364,11/06/17 21:43:34,735,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.068312137,0.066299041
306170:6364,11/07/17 02:33:04,15,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.001212293,0.001135254
306171:6364,11/07/17 02:41:35,503,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,0.036343851,0.035728272
306418:6370,11/09/17 02:11:31,66,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.022973290,0.020778732
306419:6370,11/09/17 02:41:06,58,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.020135929,0.018423612
306420:6370,11/09/17 03:06:38,108,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.037260249,0.034221123
306422:6370,11/09/17 04:30:37,115,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.036763197,0.034684710
306423:6370,11/09/17 05:16:28,323,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.090765408,0.085778258
306432:6370,11/09/17 08:44:06,339,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.034315611,0.033338319
306454:6371,11/09/17 14:18:49,85,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.029494176,0.026851397
306455:6371,11/09/17 14:53:13,6,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.002099691,0.001621957
306456:6371,11/09/17 14:58:09,783,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.247752690,0.237025486
306457:6371,11/09/17 20:03:47,28,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.007218752,0.006686619
306458:6371,11/09/17 20:15:39,221,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.053480365,0.051452197
306459:6371,11/09/17 22:00:10,2273,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.314899328,0.307670838
306460:6371,11/10/17 12:48:13,64,HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,0.003866399,0.003722601
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v3,18,47,19043,2.958644644,2.862249281
#HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v4,67,144,90815,21.631400516,20.595794555
#HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v5,6,27,14589,2.953962282,2.801640872
#HLT_PFHT380_SixPFJet32_DoublePFBTagDeepCSV_2p2_v6,2,13,4469,0.901025085,0.862255849
#
#Sum delivered  : 28.445032527
#Sum recorded : 27.121940557
#Check JSON:
#(run,ls) in json but not in results: [(306454, 98), (306454, 99), (306454, 100), (306454, 101), (306455, 7), (306455, 8), (306455, 9), (306455, 10), (306455, 11), (306456, 785), (306456, 786), (306456, 787), (306457, 29), (306457, 30), (306457, 31), (306458, 265), (306458, 266), (306458, 267), (306458, 268), (306459, 2275), (306460, 65), (306460, 66), (306460, 67), (306460, 68), (306460, 69), (306460, 70), (306460, 71), (306460, 72), (306460, 73)]
